checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
37001,868502,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdHQZZADQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
54566,869503,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFevRX9EDQAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
40095,870504,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe5SWhIDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
53535,871505,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeATVFMDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33012,872506,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfrUTpQDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
54534,873507,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfyVSNUDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36059,874508,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfdWQxYDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
55039,875509,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFckWvVbDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35063,876510,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcIXt5fDQAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
60129,877511,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcWYsdjDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35974,878512,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdnZrBnDQAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
59087,879513,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdJaplrDQAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34972,880514,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdTboJvDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
64032,881515,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe8cmtzDQAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36004,882516,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeEdlR3DQAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
63054,883517,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfqej17DQAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35000,884518,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf2fiZ/DQAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
2662,885519,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfegg+DDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36175,886520,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcph/iGDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
1656,887521,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc3i+GKDQAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35171,888522,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcbj8qODQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
6657,889523,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdik7OSDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36172,890524,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdNl5yWDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
5656,891525,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdUm4WaDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35239,892526,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe/n26eDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10790,893527,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeBo1eiDQAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36274,894528,0.0,0.0,473,1.5243164062499999,11649.048625792813,21.604027420376497,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeUp0CmDQAAAAAAAAAAANkBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9807,895529,0.0,0.0,473,1.5243164062499999,11649.048625792813,21.604027420376497,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf9qymqDQAAAAAAAAAAANkBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35209,896530,0.0,0.0,473,1.5243164062499999,11649.048625792813,21.604027420376497,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfGrxKuDQAAAAAAAAAAANkBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
14755,897531,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcqsPuxDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36246,898532,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc1tOS1DQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
13706,899533,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFccuM25DQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35309,900534,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdnvLa9DQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
18851,901535,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdOwJ/BDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36346,902536,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdZxIjFDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17754,903537,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFegyHHJDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35280,904538,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeKzFrNDQAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
22850,905539,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeS0EPRDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36287,906540,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf91CzVDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
21883,907541,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfE2BXZDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34900,908542,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcv3f7cDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
26981,909543,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcx4efgDQAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35941,910544,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcA5dDkDQAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
25869,911545,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdo6bnoDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34942,912546,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdz7aLsDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
31012,913547,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFda8YvwDQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35969,914548,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFel9XT0DQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
29962,915549,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeL+V34DQAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34973,916550,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeX/Ub8DQAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35168,917551,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf9AS8ADgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36013,918552,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfNBRgEDgAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34169,919553,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfUCQEIDgAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
36679,920554,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc+CuoLDgAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33094,921555,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcBDtMPDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
37673,922556,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdvErwTDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34142,923557,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFd3FqUXDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
40706,924558,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdcGo4bDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33191,925559,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFelHncfDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
41747,926560,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe0ImAjDgAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34189,927561,0.0,0.0,473,1.5243164062499999,11649.048625792813,21.604027420376497,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeeJkknDgAAAAAAAAAAANkBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
44909,928562,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfgKjIrDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33188,929563,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfJLhsvDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
45940,930564,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfQMgQzDgAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33866,931565,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc+N+02DgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
48974,932566,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcEO9Y6DgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
32805,933567,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdrP78+DgAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
50015,934568,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFd6Q6hCDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33819,935569,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdER5FGDgAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
53173,936570,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeuS3pKDgAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
32772,937571,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFexT2NODgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
54170,938572,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeeU0xSDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33915,939573,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfhVzVWDgAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
57264,940574,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfLWx5aDgAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
32866,941575,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfSXwdeDgAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
57415,942576,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFclYPBhDgAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33869,943577,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcKZNllDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
60504,944578,0.0,0.0,473,1.5243164062499999,11649.048625792813,21.604027420376497,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcVaMJpDgAAAAAAAAAAANkBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
32800,945579,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFd4bKttDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
